205393,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,231,0.00960356928
205397,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,232,0.00854677893
205401,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,233,0.00853943545
205405,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,234,0.009732957
205409,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,235,-0.0040043192
205413,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,236,0.00166560605
205417,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,237,0.002005141
205421,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,238,-0.0090400707
205425,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,239,-0.000744144549
205429,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,240,-0.000430325599
205433,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,241,-0.00295038708
205437,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,242,0.00115468318
205441,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,243,0.011265859
205445,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,244,-0.00289835944
205449,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,245,-0.00396590959
205453,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,246,0.0121031841
205457,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,247,-0.000136406787
205461,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,248,0.000213492618
205465,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,249,-0.0107643837
205469,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,250,-0.000194175052
205473,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,251,-0.00903731678
205477,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,252,0.00176043867
205481,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,253,-0.004738505
205485,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,254,0.0131278289
205489,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,255,-0.0134278359
205493,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,256,0.00876299758
205497,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,257,0.00627147546
205501,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,258,0.00697679818
205505,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,259,0
205509,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,260,-0.00597505923
205513,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,261,-0.00749027682
205517,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,262,-0.0100924531
205521,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,263,0
205525,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,264,0.00849874038
205529,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,265,-0.00035540614
205533,"[1] INCR 8, LOAD=1.0",[2] T1 TRANSLATION,Node,266,0
